reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source,cleaned_text,is_transfer_issue,has_feature_request,is_technical_complaint,identified_theme,sentiment_score,sentiment_label
gp_rev_boa_10121,user_ethiopia_750,Great interface! Please add fingerprint login or biometric support for security.,3,0,2025-06-02,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10122,user_ethiopia_736,Constant server communication timeout errors. Fix the customer support line.,1,8,2025-06-05,BOA,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_boa_10123,user_ethiopia_861,Constant server communication timeout errors. Fix the customer support line.,1,22,2025-12-04,BOA,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_boa_10124,user_ethiopia_451,Great interface! Please add fingerprint login or biometric support for security.,3,9,2026-01-02,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10125,user_ethiopia_670,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,18,2026-01-04,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10126,user_ethiopia_811,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,9,2025-01-30,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10127,user_ethiopia_543,I keep getting a login error and the application crashes repeatedly on launch.,1,4,2026-05-10,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10128,user_ethiopia_606,"Excellent update, transfers are fast and easy to navigate.",4,14,2024-11-10,BOA,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_boa_10129,user_ethiopia_152,I keep getting a login error and the application crashes repeatedly on launch.,1,18,2025-06-26,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10130,user_ethiopia_530,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",3,12,2024-06-21,BOA,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_boa_10131,user_ethiopia_936,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",3,3,2025-06-18,BOA,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_boa_10132,user_ethiopia_445,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,4,11,2024-10-15,BOA,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_boa_10133,user_ethiopia_600,The interface hangs on the processing screen when checking my balance. Please optimize.,1,12,2024-07-27,BOA,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_boa_10134,user_ethiopia_506,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,4,2,2025-11-27,BOA,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_boa_10135,user_ethiopia_522,Very dependable mobile banking system for daily financial operations.,4,11,2024-09-09,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10136,user_ethiopia_256,Very dependable mobile banking system for daily financial operations.,4,21,2026-01-09,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10137,user_ethiopia_895,Great interface! Please add fingerprint login or biometric support for security.,3,25,2025-01-06,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10138,user_ethiopia_261,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,23,2025-03-29,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10139,user_ethiopia_458,Extremely slow loading times when making instant payments to other banks.,1,21,2024-08-09,BOA,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10140,user_ethiopia_796,Constant server communication timeout errors. Fix the customer support line.,1,0,2024-09-25,BOA,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_boa_10141,user_ethiopia_319,Great interface! Please add fingerprint login or biometric support for security.,3,18,2025-07-03,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10142,user_ethiopia_477,Very dependable mobile banking system for daily financial operations.,4,16,2025-10-08,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10143,user_ethiopia_894,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,4,20,2026-02-28,BOA,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_boa_10144,user_ethiopia_219,Great interface! Please add fingerprint login or biometric support for security.,3,16,2024-09-05,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10145,user_ethiopia_184,Extremely slow loading times when making instant payments to other banks.,1,21,2025-04-23,BOA,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10146,user_ethiopia_765,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,4,6,2025-10-24,BOA,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_boa_10147,user_ethiopia_916,Extremely slow loading times when making instant payments to other banks.,1,2,2024-12-13,BOA,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10148,user_ethiopia_325,I keep getting a login error and the application crashes repeatedly on launch.,1,21,2025-10-14,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10149,user_ethiopia_887,Great interface! Please add fingerprint login or biometric support for security.,3,8,2025-10-19,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10150,user_ethiopia_266,I keep getting a login error and the application crashes repeatedly on launch.,1,21,2025-04-20,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10151,user_ethiopia_559,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,25,2024-07-07,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10152,user_ethiopia_473,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",3,2,2026-03-24,BOA,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_boa_10153,user_ethiopia_158,Very dependable mobile banking system for daily financial operations.,4,13,2025-07-25,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10154,user_ethiopia_472,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,4,13,2026-04-06,BOA,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_boa_10155,user_ethiopia_781,I keep getting a login error and the application crashes repeatedly on launch.,1,19,2025-03-22,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10156,user_ethiopia_343,Extremely slow loading times when making instant payments to other banks.,1,2,2025-05-30,BOA,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10157,user_ethiopia_991,Extremely slow loading times when making instant payments to other banks.,1,2,2025-05-13,BOA,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10158,user_ethiopia_497,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,4,10,2025-11-09,BOA,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
